#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD973B
#Date Time: 2021-05-02 20:39:04.320
#Sample rate: 2.12766e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.3371 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 1 V/div Offset: -2.9 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: -2 V
#Offset: 2 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 2 (V)
6.392000000000002e-05,3.994610269072068
6.439e-05,3.994610269072068
6.486000000000003e-05,3.994610269072068
6.533e-05,3.998341539135377
6.580000000000003e-05,4.002072809198687
6.627e-05,4.002072809198687
6.674000000000003e-05,4.005804079261996
6.721e-05,3.998341539135377
6.767999999999998e-05,3.998341539135377
6.815e-05,4.005804079261996
6.861999999999998e-05,4.002072809198687
6.909e-05,3.998341539135377
6.955999999999998e-05,3.998341539135377
7.003000000000001e-05,3.994610269072068
7.049999999999998e-05,3.994610269072068
7.097000000000001e-05,3.994610269072068
7.143999999999998e-05,3.994610269072068
7.191000000000001e-05,3.998341539135377
7.237999999999998e-05,3.994610269072068
7.285000000000001e-05,4.002072809198687
7.331999999999998e-05,3.998341539135377
7.379000000000001e-05,3.990878999008759
7.425999999999998e-05,3.990878999008759
7.473000000000001e-05,3.990878999008759
7.519999999999998e-05,3.994610269072068
7.567000000000001e-05,3.994610269072068
7.613999999999999e-05,3.994610269072068
7.661000000000001e-05,3.994610269072068
7.707999999999999e-05,3.994610269072068
7.755000000000001e-05,3.994610269072068
7.801999999999999e-05,3.990878999008759
7.849000000000002e-05,3.990878999008759
7.895999999999999e-05,3.990878999008759
7.943000000000002e-05,3.994610269072068
7.989999999999999e-05,4.002072809198687
8.037000000000002e-05,4.002072809198687
8.083999999999999e-05,3.994610269072068
8.131000000000002e-05,3.994610269072068
8.177999999999999e-05,3.990878999008759
8.225000000000002e-05,3.990878999008759
8.271999999999999e-05,3.994610269072068
8.319000000000002e-05,3.998341539135377
8.366e-05,3.998341539135377
8.413000000000002e-05,3.994610269072068
8.46e-05,3.994610269072068
8.507000000000002e-05,3.998341539135377
8.554e-05,3.994610269072068
8.601000000000003e-05,3.998341539135377
8.648e-05,3.998341539135377
8.695000000000003e-05,3.998341539135377
8.742e-05,3.998341539135377
8.789000000000003e-05,3.998341539135377
8.836e-05,3.994610269072068
8.883000000000003e-05,3.998341539135377
8.93e-05,3.994610269072068
8.976999999999998e-05,3.994610269072068
9.024e-05,4.002072809198687
9.070999999999998e-05,3.998341539135377
9.118e-05,3.998341539135377
9.164999999999998e-05,3.998341539135377
9.212000000000001e-05,3.994610269072068
9.258999999999998e-05,3.994610269072068
9.306000000000001e-05,3.994610269072068
9.352999999999998e-05,3.990878999008759
9.400000000000001e-05,3.990878999008759
9.446999999999998e-05,3.994610269072068
9.494000000000001e-05,3.994610269072068
9.540999999999998e-05,3.994610269072068
9.588000000000001e-05,3.994610269072068
9.634999999999998e-05,3.990878999008759
9.682000000000001e-05,3.994610269072068
9.728999999999998e-05,3.987147728945449
9.776000000000001e-05,3.987147728945449
9.822999999999999e-05,3.994610269072068
9.870000000000001e-05,3.990878999008759
9.916999999999999e-05,3.990878999008759
9.964000000000002e-05,3.990878999008759
0.00010011,3.994610269072068
0.00010058,3.987147728945449
0.00010105,3.987147728945449
0.00010152,3.990878999008759
0.00010199,3.990878999008759
0.00010246,3.994610269072068
0.00010293,3.998341539135377
0.0001034,3.994610269072068
0.00010387,3.994610269072068
0.00010434,3.994610269072068
0.00010481,3.998341539135377
0.00010528,4.002072809198687
0.00010575,3.998341539135377
0.00010622,3.998341539135377
0.00010669,3.990878999008759
0.00010716,3.990878999008759
0.00010763,3.994610269072068
0.0001081,4.002072809198687
0.00010857,4.002072809198687
0.00010904,3.998341539135377
0.00010951,4.002072809198687
0.00010998,3.998341539135377
0.00011045,3.998341539135377
0.00011092,3.998341539135377
0.00011139,4.002072809198687
0.00011186,4.002072809198687
0.00011233,3.998341539135377
0.0001128,3.998341539135377
0.00011327,3.994610269072068
0.00011374,3.994610269072068
0.00011421,3.998341539135377
0.00011468,3.998341539135377
